Entrances,Not_reside,Used,floors,appartment,RuleID,Name,Shape_Leng,Shape_Area,lat,lon,Usage_Grouped,TileX,TileY,solar_2019,solar_2020,solar_2021,solar_2022,solar_2023,solar_2024
1,0,מגורים,2,1,1,,43.75304269,95.935232,31.25253309,34.76671801,Residence,386406.9690447673,329612.6915272674,0,0,0,0,0,0
1,0,מגורים,2,1,1,,42.29640629,87.623168,31.25255241,34.76661368,Residence,386406.840343268,329612.1054076868,0,0,0,0,0,0
2,0,מגורים,2,2,1,,56.01467256,179.848992,31.2526202,34.76634403,Residence,386406.3909306567,329610.5909826309,0,0,0,0,0,0
1,0,מגורים,2,1,1,,43.35541721,94.423552,31.25258897,34.76647804,Residence,386406.5981957648,329611.34367303504,0,0,0,0,0,0
1,0,מגורים,1,1,1,,60.05961467,174.9511678,31.25199566,34.7673913,Residence,386410.4980713675,329616.46445372776,0,0,0,0,0,0
1,0,מגורים,2,1,1,,38.00584446,79.395824,31.25170509,34.76951773,Residence,386412.44500571664,329628.4148678647,0,0,0,0,0,0
1,0,מגורים,1,1,1,,53.81798666,155.278766,31.25113924,34.76796707,Residence,386416.1091966729,329619.6825014185,0,0,0,0,0,0
1,0,מגורים,1,1,1,,54.68778925,151.9857621,31.25122647,34.76800524,Residence,386415.539897781,329619.8990842074,0,0,0,0,0,0
1,0,מגורים,2,1,1,,54.92087516,131.637859,31.25191604,34.76767827,Residence,386411.02503343794,329618.0761848537,0,0,0,0,0,0
1,0,מגורים,1,1,1,,56.77264419,168.3619842,31.25196759,34.76750192,Residence,386410.68406786624,329617.0857930405,0,0,0,0,0,0
1,0,מגורים,2,1,1,,55.33814674,177.1412022,31.25108256,34.76753053,Residence,386416.4699820224,329617.2264969444,0,0,0,0,0,1
1,0,מגורים,2,1,1,,53.32541265,142.1180274,31.25122649,34.76757255,Residence,386415.5301596928,329617.4660098846,0,0,0,0,0,1
1,0,מגורים,2,1,1,,55.93722432,173.2298489,31.25131652,34.76762124,Residence,386414.9427725519,329617.7418257703,0,0,0,0,0,0
1,0,מגורים,2,1,1,,62.28918936,188.8916162,31.25134041,34.76737809,Residence,386414.78120070905,329616.37512554345,0,0,0,0,0,0
1,0,מגורים,2,1,1,,59.51584894,200.112768,31.25208879,34.76699805,Residence,386409.8803510637,329614.25550583686,0,0,0,0,0,0
1,0,מגורים,1,1,1,,62.87593884,195.767424,31.25139731,34.767088,Residence,386414.4027924667,329614.74525615503,0,0,0,0,0,0
1,0,מגורים,2,1,1,,65.49353058,176.8171186,31.25136668,34.76726142,Residence,386414.6068827385,329615.71968855365,0,0,0,0,0,0
1,0,מגורים,2,1,1,,59.35802975,187.202432,31.25141677,34.76691999,Residence,386414.2718312702,329613.8009989763,0,0,0,0,0,0
1,0,מגורים,2,1,1,,58.60747569,175.7989915,31.25112061,34.76716885,Residence,386416.2132452891,329615.19359422475,0,0,0,0,0,0
1,0,מגורים,1,1,1,,64.8559252,214.307712,31.25107061,34.76728771,Residence,386416.5426977568,329615.860825803,0,0,0,0,0,0
1,0,מגורים,2,1,1,,47.64726729,115.5359753,31.25318464,34.76410662,Residence,386402.64810202207,329598.0264682134,0,0,0,0,0,0
1,0,מגורים,2,1,1,,55.4782331,165.8194617,31.25165793,34.76904281,Residence,386412.74273774674,329625.7432023726,0,0,0,0,1,1
1,0,מגורים,1,1,1,,55.04607581,177.5904955,31.24915145,34.75649434,Residence,386428.8435525789,329555.1324722805,0,0,0,0,0,0
1,0,מגורים,2,1,1,,65.7705184,197.4513295,31.24915407,34.75714614,Residence,386428.8413127852,329558.79661946686,0,0,0,0,0,0
1,0,מגורים,2,1,1,,65.22498095,197.8090847,31.24931518,34.75709588,Residence,386427.7870913925,329558.518052203,0,0,0,0,0,0
1,0,מגורים,2,1,1,,58.75720895,193.3811317,31.24605337,34.75861787,Residence,386449.1324150886,329567.0001915806,1,0,1,0,0,0
1,0,מגורים,1,1,1,,54.29800785,152.3669723,31.24619352,34.75865858,Residence,386448.21799788746,329567.2320838308,0,0,0,0,0,0
1,0,מגורים,2,1,1,,53.14278092,147.3655504,31.24632663,34.75872447,Residence,386447.35007888806,329567.60542555,0,0,0,0,0,0
1,0,מגורים,1,1,1,,61.52139973,223.186287,31.24690528,34.7585964,Residence,386443.56774624775,329566.89785848785,0,0,1,1,1,1
1,0,מגורים,1,1,1,,63.09169358,186.940359,31.24662734,34.75843879,Residence,386445.3797820908,329566.00557346287,0,1,0,1,1,1
1,0,מגורים,1,1,1,,57.26300343,198.248922,31.24648699,34.75836852,Residence,386446.29496210505,329565.6074077839,0,0,0,0,0,1
1,0,מגורים,2,1,1,,59.74720022,153.565633,31.24631729,34.75828553,Residence,386447.4015325431,329565.1370974403,0,0,0,0,0,0
1,0,מגורים,2,1,1,,69.17047122,218.969981,31.24613137,34.75827092,Residence,386448.61548302247,329565.0509530011,0,0,0,0,0,0
1,0,מגורים,1,1,1,,60.62600414,168.0273179,31.24728743,34.75857925,Residence,386441.07099465234,329566.8098958128,0,0,0,0,0,0
1,0,מגורים,2,1,1,,45.14381722,124.0976408,31.24739421,34.75869148,Residence,386440.3758947437,329567.4433041501,0,0,0,0,1,0
1,0,מגורים,2,1,1,,53.51978012,148.1956005,31.24787071,34.75783849,Residence,386437.2437931984,329562.6583170949,0,0,0,0,0,0
1,0,מגורים,1,1,1,,53.63301612,169.7624615,31.24790163,34.75800155,Residence,386437.04540203937,329563.5757888489,0,0,0,1,1,1
1,0,מגורים,1,1,1,,56.91411963,173.999855,31.2479193,34.75834365,Residence,386436.9375733308,329565.49956873065,0,0,0,1,1,1
1,0,מגורים,1,1,1,,49.33464824,131.428371,31.24788815,34.75850762,Residence,386437.1447509188,329566.42074438924,0,0,0,0,0,0
1,0,מגורים,1,1,1,,56.02907271,165.915025,31.2480705,34.75870588,Residence,386435.957713096,329567.5396102556,0,0,0,0,0,1
1,0,מגורים,1,1,1,,56.19888225,173.993425,31.24812468,34.75853558,Residence,386435.59990096174,329566.5833844057,0,0,0,0,0,1
1,0,מגורים,2,1,1,,62.36271256,155.975386,31.24810384,34.7578428,Residence,386435.7205894935,329562.6879669742,0,0,0,0,0,0
1,0,מגורים,2,1,1,,53.56824531,145.1260195,31.24804066,34.75768921,Residence,386436.1299870037,329561.8229933749,0,0,0,0,0,0
1,0,מגורים,2,1,1,,58.38104289,177.053333,31.24872045,34.75852393,Residence,386431.70651471225,329566.5318130554,0,1,0,1,1,1
1,0,מגורים,2,1,1,,58.44569475,172.774365,31.24856853,34.75850067,Residence,386432.69878532,329566.39746138616,0,0,0,0,0,0
1,0,מגורים,2,1,1,,54.94255661,152.6998177,31.248435,34.75847234,Residence,386433.57073517854,329566.23505420267,0,0,0,1,1,0
1,0,מגורים,2,1,1,,52.48361558,126.452143,31.24845222,34.75821913,Residence,386433.4525264867,329564.8118889265,0,0,0,0,0,0
1,0,מגורים,1,1,1,,73.63972208,194.6173801,31.24858623,34.75820792,Residence,386432.5765370639,329564.7520262725,0,0,0,0,0,0
1,0,מגורים,1,1,1,,73.81811399,194.7104735,31.24874016,34.75819967,Residence,386431.5704029147,329564.7092956967,0,0,1,0,0,0
1,0,מגורים,1,1,1,,66.46862017,228.1214896,31.24872591,34.75766733,Residence,386431.6515131614,329561.716199116,0,0,0,0,0,1
1,0,מגורים,1,1,1,,59.86182412,156.632188,31.24686286,34.75741354,Residence,386443.8188381654,329560.2461650861,0,0,0,0,0,0
1,0,מגורים,1,1,1,,67.31900999,173.7489351,31.2473684,34.75737979,Residence,386440.51547345,329560.0678453793,0,0,0,0,0,1
1,0,מגורים,1,1,1,,62.66178456,183.528697,31.24753575,34.75745081,Residence,386439.4236896844,329560.4709734766,0,0,0,0,0,0
1,0,מגורים,1,1,1,,63.93672138,221.5466823,31.24767335,34.75754481,Residence,386438.5267584192,329561.0026302503,0,0,0,0,0,0
1,0,מגורים,1,1,1,,60.95195044,180.8816652,31.2478565,34.75740449,Residence,386437.32694599545,329560.2179750318,0,0,0,0,0,0
1,0,מגורים,1,1,1,,58.21393585,175.1909935,31.24775074,34.75729235,Residence,386438.01547312416,329559.5850514615,0,0,0,0,0,0
1,0,מגורים,1,1,1,,56.9575098,173.439978,31.24762102,34.75719876,Residence,386438.8609508501,329559.05586744053,0,0,0,0,0,0
1,0,מגורים,2,1,1,,54.02234912,152.3056069,31.24780333,34.75686026,Residence,386437.6621804946,329557.15704323305,0,0,0,0,0,0
1,0,מגורים,2,1,1,,60.98560112,191.8279218,31.24793766,34.75696149,Residence,386436.7867080303,329557.7293121143,0,0,0,0,0,0
1,0,מגורים,2,1,1,,62.50011094,171.6853467,31.24817399,34.75717999,Residence,386435.2473238896,329558.9632850394,0,0,0,0,0,0
1,0,מגורים,2,1,1,,56.59946774,157.0544083,31.24837909,34.75707833,Residence,386433.9047435068,329558.39664024813,0,1,1,1,1,1
1,0,מגורים,1,1,1,,62.57462785,187.8911654,31.24817406,34.75682641,Residence,386435.2389077443,329556.97549766896,0,0,1,1,1,1
1,0,מגורים,2,1,1,,77.46267073,141.7342897,31.2480457,34.75671762,Residence,386436.0752467279,329556.360845426,0,0,0,0,0,0
1,0,מגורים,2,1,1,,58.5209563,185.0816948,31.24840104,34.75652964,Residence,386433.7488976535,329555.3125594528,0,0,0,0,0,0
1,0,מגורים,2,1,1,,56.49739349,149.8178952,31.24883404,34.75666323,Residence,386430.9220438339,329556.0740681468,0,0,0,0,0,0
1,0,מגורים,2,1,1,,55.74589166,165.9957862,31.24873017,34.75652911,Residence,386431.5978664301,329555.3175650268,0,0,0,0,0,1
1,0,מגורים,1,1,1,,57.72707162,186.767039,31.24862879,34.75639904,Residence,386432.25749655353,329554.583893246,0,0,0,0,0,1
1,0,מגורים,2,1,1,,53.30520317,127.0407047,31.24490934,34.76046983,Residence,386456.6419683099,329577.3913847135,0,0,0,0,0,0
1,0,מגורים,1,1,1,,86.169624,287.733569,31.24461258,34.76060583,Residence,386458.5820936278,329578.1505163197,0,0,0,0,0,0
1,0,מגורים,1,1,1,,67.74518741,206.37064,31.24463848,34.76106423,Residence,386458.4226273624,329580.72909087973,0,0,0,0,0,0
1,0,מגורים,2,1,1,,70.65848211,198.4805114,31.24488294,34.76127536,Residence,386456.83125060506,329581.92116907646,0,0,0,0,0,0
1,0,מגורים,1,1,1,,64.46913297,158.7741435,31.24564356,34.75922874,Residence,386451.8217736514,329570.42667124985,0,0,0,0,0,0
1,0,מגורים,2,1,1,,49.24428811,125.8574735,31.24580668,34.75953074,Residence,386450.7630851079,329572.1282842186,0,0,0,0,0,0
1,0,מגורים,2,1,1,,53.63257981,143.8421418,31.2444275,34.75926233,Residence,386459.76202906127,329570.5911987534,0,0,0,0,0,0
1,0,מגורים,2,1,1,,73.80500828,227.4124158,31.24425328,34.75937905,Residence,386460.901750195,329571.24423872225,0,0,0,0,0,0
1,0,מגורים,1,1,1,,59.78721193,197.3191223,31.24406921,34.75946576,Residence,386462.1050733361,329571.72836060566,0,0,0,0,0,0
1,0,מגורים,1,1,1,,57.54450765,153.0415235,31.24437269,34.75981345,Residence,386460.1314062668,329573.6895720491,0,0,0,0,0,0
1,0,מגורים,1,1,1,,63.92448022,177.817789,31.24447877,34.75969108,Residence,386459.436370292,329573.0034197711,0,0,0,0,0,0
1,0,מגורים,1,1,1,,59.93393736,175.8615925,31.24460138,34.75957315,Residence,386458.6334905382,329572.3425831527,0,0,0,0,0,0
1,0,מגורים,2,1,1,,54.99490233,178.5470149,31.2448878,34.75940673,Residence,386456.76011964015,329571.41231772496,0,0,0,0,0,0
1,0,מגורים,1,1,1,,59.1369669,174.0971643,31.24504122,34.75933065,Residence,386455.75686363794,329570.9875291989,0,0,0,0,0,0
1,0,מגורים,1,1,1,,56.7682012,185.488008,31.24519823,34.75928488,Residence,386454.7307677673,329570.733293467,0,0,0,0,0,0
1,0,מגורים,1,1,1,,59.47106155,185.320816,31.2453422,34.75926349,Residence,386453.79029151786,329570.6159209348,0,0,0,0,0,0
1,0,מגורים,1,1,1,,57.59455949,181.2759014,31.24534447,34.75951805,Residence,386453.7809025993,329572.04748337774,0,0,0,0,0,0
1,0,מגורים,1,1,1,,53.32796379,162.1208275,31.24520584,34.75956323,Residence,386454.6870081913,329572.29876286734,0,0,0,0,0,0
1,0,מגורים,2,1,1,,44.72403527,98.81066877,31.24506346,34.75959736,Residence,386455.6173270879,329572.48784891993,0,0,0,0,0,0
1,0,מגורים,2,1,1,,70.21095287,181.8489276,31.24492384,34.7596806,Residence,386456.5306311566,329572.95319231163,0,0,0,0,0,0
1,0,מגורים,1,1,1,,58.17384676,159.711301,31.24466696,34.75986898,Residence,386458.2116135213,329574.00756067823,0,0,0,0,0,0
1,0,מגורים,2,1,1,,64.96892017,187.5630465,31.24454925,34.75996477,Residence,386458.98204115423,329574.54398953845,0,0,0,0,0,0
1,0,מגורים,1,1,1,,57.22903829,160.611897,31.24434254,34.7602536,Residence,386460.3374365718,329576.1644027042,0,0,0,0,0,0
1,0,מגורים,1,1,1,,58.32672579,172.03333,31.24428285,34.76040269,Residence,386460.7301741454,329577.00176578044,0,0,0,0,0,0
1,0,מגורים,1,1,1,,60.0104685,180.7563853,31.24413372,34.76090304,Residence,386461.7139906535,329579.8130381079,0,0,0,0,0,0
1,0,מגורים,2,1,1,,61.34389516,163.57972,31.24412047,34.76108484,Residence,386461.8042483512,329580.83529161575,0,0,0,0,0,0
1,0,מגורים,2,1,1,,56.46648372,166.5325031,31.24411158,34.76126684,Residence,386461.8660478005,329581.8587597047,0,0,1,0,1,0
1,0,מגורים,1,1,1,,62.87148345,212.778462,31.24387544,34.76132052,Residence,386463.40834469855,329582.1563524305,0,0,0,0,0,0
1,0,מגורים,1,1,1,,60.117305,179.3761993,31.24387864,34.7611286,Residence,386463.3834937617,329581.07696546125,0,0,0,0,0,0
1,0,מגורים,1,1,1,,65.86254841,175.046731,31.24389326,34.7609455,Residence,386463.2842878992,329580.0474039066,0,0,0,0,0,0
1,0,מגורים,2,1,1,,57.71957455,162.1981565,31.2439029,34.76075676,Residence,386463.2174616468,329578.9860388858,0,0,0,0,0,0
1,0,מגורים,1,1,1,,67.85302064,191.770701,31.24402885,34.76040092,Residence,386462.3880256489,329576.9870343922,0,0,0,0,0,0
1,0,מגורים,1,1,1,,64.02452016,184.316035,31.24595796,34.75957312,Residence,386449.7761103095,329572.3697306922,0,0,0,0,0,0
1,0,מגורים,2,1,1,,52.22138357,123.8322268,31.24586591,34.76111715,Residence,386450.4102498676,329581.05068928824,0,0,0,0,0,0
1,0,מגורים,2,1,1,,53.99066257,162.7709475,31.24589772,34.76031554,Residence,386450.1854178232,329576.5434120053,0,0,0,0,0,0
1,0,מגורים,2,1,1,,61.93780359,215.783579,31.2457709,34.75998163,Residence,386451.0063936756,329574.6630873261,0,0,0,0,0,1
1,0,מגורים,2,1,1,,47.80208264,104.2930989,31.24579012,34.76091622,Residence,386450.9008502498,329579.9192026,0,0,0,0,0,0
1,0,מגורים,2,1,1,,60.11859593,181.6922925,31.24417221,34.76007981,Residence,386461.44560743455,329575.18376060284,0,0,0,0,0,0
1,0,מגורים,2,1,1,,62.2633075,186.7545525,31.24392072,34.75984459,Residence,386463.08219437086,329573.8561111157,0,0,0,0,0,0
1,0,מגורים,1,1,1,,62.28324556,177.341315,31.24379875,34.75996616,Residence,386463.8807983208,329574.5375573444,0,0,0,1,1,1
1,0,מגורים,2,1,1,,55.69685526,151.4211055,31.24368155,34.76034623,Residence,386464.6535930901,329576.6730025079,1,0,0,0,0,0
1,0,מגורים,1,1,1,,57.30564533,164.8010029,31.24362641,34.76050501,Residence,386465.0167385384,329577.56502723467,0,0,0,0,0,0
1,0,מגורים,2,1,1,,58.66561489,181.4680624,31.24358387,34.76068839,Residence,386465.2981494679,329578.59565735015,0,0,0,0,0,0
1,0,מגורים,1,1,1,,58.91186788,168.5705135,31.24355547,34.76087278,Residence,386465.48729196267,329579.6322388365,0,0,0,0,0,0
1,0,מגורים,2,1,1,,65.91857346,193.471958,31.24354731,34.76106385,Residence,386465.5444788999,329580.7067687862,0,0,0,0,0,0
1,0,מגורים,2,1,1,,63.17970259,176.3447188,31.24330693,34.76132755,Residence,386467.1185382148,329582.185690841,0,0,0,0,0,0
1,0,מגורים,1,1,1,,60.31885087,172.1093445,31.24330848,34.76114959,Residence,386467.1047778728,329581.1847515161,0,0,0,0,0,0
1,0,מגורים,2,1,1,,62.4588749,196.04714,31.2433105,34.76095805,Residence,386467.08766796906,329580.1074455969,0,0,0,0,0,0
1,0,מגורים,1,1,1,,55.64114055,179.78901,31.24333997,34.76077395,Residence,386466.8915769795,329579.0724866394,0,0,0,0,0,0
1,0,מגורים,2,1,1,,55.33556682,179.6858724,31.24335694,34.76059024,Residence,386466.7770574658,329578.0395084455,1,0,0,0,0,0
1,0,מגורים,1,1,1,,65.51556783,230.43847,31.24345373,34.76024578,Residence,386466.1383150488,329576.103862943,0,0,0,0,0,0
1,0,מגורים,1,1,1,,55.67265851,175.3573075,31.24352791,34.7600659,Residence,386465.6504891058,329575.09350972023,0,0,0,0,0,0
1,0,מגורים,1,1,1,,56.27632521,168.0685985,31.2436261,34.75990357,Residence,386465.0063071773,329574.1823288349,0,0,0,0,0,0
1,0,מגורים,2,1,1,,63.59648872,199.7353695,31.2445864,34.75916651,Residence,386458.722698488,329570.0554391036,0,0,0,0,0,0
1,0,מגורים,1,1,1,,64.15015315,184.8645013,31.2447648,34.75906086,Residence,386457.555802171,329569.4648225751,0,0,0,0,1,1
1,0,מגורים,2,1,1,,55.14731438,146.1081726,31.24493956,34.75897857,Residence,386456.4131029598,329569.0055447196,0,0,0,0,0,1
1,0,מגורים,2,1,1,,59.11611891,187.8543516,31.24510275,34.75890059,Residence,386455.3459784954,329568.57030992134,0,0,0,0,1,1
1,0,מגורים,1,1,1,,61.14728741,174.0964377,31.24529851,34.75890363,Residence,386454.0678714235,329568.5913826448,0,0,0,1,1,1
1,0,מגורים,2,1,1,,54.66746409,150.972336,31.24528008,34.75875698,Residence,386454.1850722405,329567.76633618044,0,0,0,1,1,1
1,0,מגורים,1,1,1,,74.31028295,190.1888529,31.24563031,34.75883829,Residence,386451.8999103063,329568.2307788153,0,0,0,0,0,0
1,0,מגורים,1,1,1,,67.28515183,199.9030476,31.24844274,34.7594176,Residence,386433.5412985738,329571.5496980695,0,0,0,0,0,0
1,0,מגורים,1,1,1,,68.16665687,194.4351054,31.24831955,34.75931532,Residence,386434.34397615097,329570.97180903546,0,0,0,1,1,1
1,0,מגורים,1,1,1,,58.43872211,162.758222,31.24801035,34.75951271,Residence,386436.3686500002,329572.0745685932,0,0,0,0,0,0
1,0,מגורים,1,1,1,,61.68886269,163.0931175,31.24807161,34.75966866,Residence,386435.97185446986,329572.9527866164,0,0,0,0,1,1
1,0,מגורים,2,1,1,,57.26369095,178.0012685,31.24813636,34.75983859,Residence,386435.5525631454,329573.9096882365,0,0,0,0,0,0
1,0,מגורים,2,1,1,,56.88173891,183.1371862,31.248202,34.7600066,Residence,386435.1274109274,329574.85581658554,0,0,0,0,0,0
1,0,מגורים,2,1,1,,54.50001776,119.1059128,31.24807955,34.76039043,Residence,386435.9359461623,329577.01119127107,0,0,0,0,1,1
1,0,מגורים,1,1,1,,54.9397221,174.7694925,31.24803885,34.76020758,Residence,386436.19781968015,329575.98217546986,0,0,0,0,0,0
1,0,מגורים,2,1,1,,55.24418207,152.3395197,31.2479605,34.76005491,Residence,386436.70634129,329575.122010786,0,0,1,1,1,1
1,0,מגורים,1,1,1,,55.24308184,171.1659052,31.24790064,34.759896,Residence,386437.09391883085,329574.2271762624,0,0,0,0,0,0
1,0,מגורים,2,1,1,,57.16197364,198.0407815,31.24776011,34.75958919,Residence,386438.005265075,329572.4989513711,0,0,0,0,0,0
1,0,מגורים,2,1,1,,59.66706333,168.7529727,31.24757372,34.75929922,Residence,386439.2165719071,329570.8643930722,0,0,0,0,0,0
1,0,מגורים,2,1,1,,47.54194736,107.2424489,31.24792931,34.76077096,Residence,386436.9258935557,329579.1474784783,0,0,0,0,0,0
1,0,מגורים,1,1,1,,59.76707786,208.8199735,31.24774585,34.76045499,Residence,386438.1174944585,329577.3667883485,0,0,0,0,0,0
1,0,מגורים,1,1,1,,59.62897934,168.8327811,31.2476981,34.7602826,Residence,386438.4256524988,329576.3964190961,0,0,0,0,0,0
1,0,מגורים,1,1,1,,55.54247666,154.7611345,31.24762304,34.76013529,Residence,386438.9127715266,329575.56646932417,0,0,0,0,0,0
1,0,מגורים,1,1,1,,63.58801746,172.50447,31.24756941,34.75997097,Residence,386439.2595151523,329574.6413499543,0,0,0,0,0,0
1,0,מגורים,2,1,1,,55.38754164,149.3322425,31.24748995,34.75983368,Residence,386439.7755904128,329573.86764637975,0,0,0,0,0,0
1,0,מגורים,1,1,1,,74.8372207,193.8727873,31.24738433,34.75965052,Residence,386440.4615457631,329572.83545162313,0,0,0,0,0,0
1,0,מגורים,1,1,1,,62.23030685,178.271091,31.24724705,34.75990552,Residence,386441.3639058412,329574.26626760483,0,0,0,0,0,0
1,0,מגורים,2,1,1,,54.34463166,142.8270918,31.24732543,34.76008407,Residence,386440.8558098965,329575.271943382,0,0,0,0,0,0
1,0,מגורים,1,1,1,,58.21878791,192.8510455,31.2474056,34.76024635,Residence,386440.3356599183,329576.18617556925,0,0,0,0,0,0
1,0,מגורים,2,1,1,,56.09266697,185.3164965,31.24755967,34.76057075,Residence,386439.3362997672,329578.0136089412,0,0,0,0,0,0
1,0,מגורים,2,1,1,,55.42165253,169.5270425,31.24682692,34.75936679,Residence,386444.0964361314,329571.2279202595,1,0,1,1,1,1
1,0,מגורים,1,1,1,,63.07288736,218.575444,31.24694498,34.75946657,Residence,386443.3274637919,329571.79153076967,0,0,0,0,0,0
1,0,מגורים,1,1,1,,63.33198325,188.629434,31.2467496,34.759828,Residence,386444.6115027248,329573.8196391461,0,0,0,0,0,0
1,0,מגורים,1,1,1,,62.53092702,162.4531846,31.24664381,34.75970527,Residence,386445.2997967897,329573.1272621447,0,0,1,1,1,1
1,0,מגורים,1,1,1,,60.53855058,163.3303994,31.24652651,34.75958962,Residence,386446.0634070569,329572.4744555064,0,0,0,0,0,0
1,0,מגורים,1,1,1,,61.08541675,206.0323475,31.24639543,34.75948667,Residence,386446.9172749113,329571.892775616,0,0,0,0,0,0
1,0,מגורים,1,1,1,,57.31848039,191.3981745,31.24650048,34.75992616,Residence,386446.2407039101,329574.36631318193,1,0,0,0,0,1
1,0,מגורים,2,1,1,,55.89063463,173.3363592,31.24662196,34.76002754,Residence,386445.4494957744,329574.9389580288,0,0,1,0,0,0
1,0,מגורים,2,1,1,,60.39811625,199.099264,31.24592928,34.76640579,Residence,386450.1075962376,329610.7965596609,0,0,0,0,0,0
1,0,מגורים,2,1,1,,62.7804229,209.756128,31.24565741,34.76611327,Residence,386451.8762962052,329609.1462647787,0,0,0,0,1,0
1,0,מגורים,2,1,1,,68.74183675,190.188344,31.24581875,34.76613937,Residence,386450.8236269912,329609.2959893485,0,0,0,0,0,0
1,0,מגורים,2,1,1,,57.99548434,172.2517417,31.24597326,34.7661634,Residence,386449.8154632775,329609.4339663736,0,0,0,0,0,0
1,0,מגורים,2,1,1,,60.28703675,170.206058,31.24477635,34.76180792,Residence,386457.53820020886,329584.9143508966,0,0,0,0,0,0
1,0,מגורים,1,1,1,,62.98868424,168.4000436,31.24465811,34.76189482,Residence,386458.3118329863,329585.4008816194,0,0,0,0,0,0
1,0,מגורים,2,1,1,,49.29477602,119.4287168,31.24475516,34.76212436,Residence,386457.68312101386,329586.6937015497,0,0,0,0,0,0
1,0,מגורים,2,1,1,,52.71601056,155.956902,31.24488413,34.76205235,Residence,386456.8397458352,329586.29111706914,0,0,0,0,0,0
1,0,מגורים,1,1,1,,60.0111701,206.2124565,31.2450222,34.76198524,Residence,386455.9370349286,329585.916287154,0,0,0,0,0,0
1,0,מגורים,2,1,1,,61.06129225,194.5132175,31.24514692,34.76190024,Residence,386455.1210636623,329585.44061140367,1,0,1,0,1,0
1,0,מגורים,1,1,1,,64.3379673,211.270061,31.24368933,34.76294626,Residence,386464.65627145424,329591.29732458346,0,0,0,0,0,0
1,0,מגורים,1,1,1,,48.79094996,124.0515905,31.24359831,34.76278673,Residence,386465.2469694303,329590.3983983499,0,0,0,0,0,0
1,0,מגורים,1,1,1,,60.51054264,175.4968925,31.24359932,34.76259344,Residence,386465.2364339644,329589.3111818616,0,0,0,0,0,0
1,0,מגורים,1,1,1,,59.28751769,172.9759555,31.24356334,34.76241665,Residence,386465.46761171415,329588.31613515434,0,0,0,0,0,0
1,0,מגורים,2,1,1,,53.59837293,122.0035829,31.24545858,34.76180089,Residence,386453.0842943399,329584.8878754799,0,0,0,0,0,0
1,0,מגורים,1,1,1,,55.57161596,168.895975,31.24491878,34.76173745,Residence,386456.6069710305,329584.5207067315,0,0,0,0,0,0
1,0,מגורים,1,1,1,,62.08196749,198.1188925,31.24350804,34.76224436,Residence,386465.8249525105,329587.3460647026,0,0,0,0,0,0
1,0,מגורים,1,1,1,,73.45739626,208.8365005,31.24371273,34.7621585,Residence,386464.4874551034,329586.8667307839,0,0,0,0,0,0
1,0,מגורים,1,1,1,,60.27541337,206.467929,31.24378655,34.76231665,Residence,386464.0089575753,329587.757591374,0,0,0,0,0,0
1,0,מגורים,2,1,1,,66.95974837,200.5086266,31.24386065,34.76249179,Residence,386463.52897688985,329588.74402294494,0,0,0,0,0,0
1,0,מגורים,2,1,1,,54.78807611,160.7154225,31.24391213,34.7626439,Residence,386463.1961383823,329589.6005170244,0,0,0,0,0,0
1,0,מגורים,2,1,1,,55.60406199,168.9421917,31.24424625,34.76247485,Residence,386461.0120866215,329588.655653486,0,0,0,0,0,0
1,0,מגורים,1,1,1,,55.32731914,169.9934075,31.24416971,34.76232824,Residence,386461.5086057972,329587.82964702207,0,0,0,0,0,0
1,0,מגורים,1,1,1,,68.36502478,206.8822205,31.24410394,34.76216734,Residence,386461.9345351874,329586.92346164363,0,0,0,0,0,0
1,0,מגורים,1,1,1,,59.53097211,183.621584,31.24397794,34.76202327,Residence,386462.7538916917,329586.1108517389,0,0,0,0,0,0
1,0,מגורים,1,1,1,,58.77993219,174.8834683,31.24432059,34.76206465,Residence,386460.5184090228,329586.34982403024,0,0,0,0,0,1
1,0,מגורים,2,1,1,,54.87110671,157.4753725,31.24438944,34.76221178,Residence,386460.0720792055,329587.1786153485,0,0,0,0,0,0
1,0,מגורים,2,1,1,,55.99069657,165.7195669,31.24443848,34.76236382,Residence,386459.75514668325,329588.0346612476,0,0,0,0,0,0
1,0,מגורים,2,1,1,,56.8127735,133.3833367,31.24307059,34.76227839,Residence,386468.68006540753,329587.529904342,0,0,0,0,0,0
1,0,מגורים,2,1,1,,56.61438231,143.9356184,31.24357809,34.76162847,Residence,386465.35521814815,329583.88308203174,0,0,0,0,0,0
1,0,מגורים,2,1,1,,64.34238477,164.6317405,31.24359352,34.76181161,Residence,386465.2582829184,329584.9134594978,0,0,0,0,0,0
1,0,מגורים,1,1,1,,65.35839112,195.9569105,31.24338922,34.76188544,Residence,386466.5929726332,329585.3251265832,0,0,0,0,0,0
1,0,מגורים,1,1,1,,53.90773054,174.457901,31.24335061,34.76170929,Residence,386466.8413180493,329584.3336444692,0,0,0,0,0,0
1,0,מגורים,2,1,1,,68.59367695,191.926577,31.24332204,34.76151638,Residence,386467.0238037221,329583.24807185715,0,0,0,0,0,1
1,0,מגורים,1,1,1,,61.33450967,219.4204,31.24579244,34.75925124,Residence,386450.8500687092,329570.5562715955,0,0,0,0,0,0
1,0,מגורים,2,1,1,,53.6398616,147.4763817,31.24594991,34.75926138,Residence,386449.8219677554,329570.61656550365,0,0,0,0,0,0
